experiment,time_h,depth_m,temperature_k,inflow_1e-5_kg_s,inlet_temperature_k,column_height_m,vwc
12,4.283333333333333,0.2,348.4,8.33,423.15,0.4,0.0
12,4.283333333333333,0.24,357.9,8.33,423.15,0.4,0.0
12,4.283333333333333,0.28,367.4,8.33,423.15,0.4,0.0
12,4.283333333333333,0.32,372.4,8.33,423.15,0.4,0.0
12,4.283333333333333,0.36,370.4,8.33,423.15,0.4,0.0
12,4.283333333333333,0.4,371.15,8.33,423.15,0.4,0.0
12,4.3,0.04,298.65,8.33,423.15,0.4,0.0
12,4.3,0.08,300.9,8.33,423.15,0.4,0.0
12,4.3,0.12,305.15,8.33,423.15,0.4,0.0
12,4.3,0.16,325.9,8.33,423.15,0.4,0.0
12,4.3,0.2,348.4,8.33,423.15,0.4,0.0
12,4.3,0.24,358.15,8.33,423.15,0.4,0.0
12,4.3,0.28,367.65,8.33,423.15,0.4,0.0
12,4.3,0.32,372.4,8.33,423.15,0.4,0.0
12,4.3,0.36,370.65,8.33,423.15,0.4,0.0
12,4.3,0.4,371.15,8.33,423.15,0.4,0.0
12,4.316666666666666,0.04,298.9,8.33,423.15,0.4,0.0
12,4.316666666666666,0.08,301.65,8.33,423.15,0.4,0.0
12,4.316666666666666,0.12,305.65,8.33,423.15,0.4,0.0
12,4.316666666666666,0.16,326.9,8.33,423.15,0.4,0.0
12,4.316666666666666,0.2,348.4,8.33,423.15,0.4,0.0
12,4.316666666666666,0.24,358.4,8.33,423.15,0.4,0.0
12,4.316666666666666,0.28,367.65,8.33,423.15,0.4,0.0
12,4.316666666666666,0.32,372.4,8.33,423.15,0.4,0.0
12,4.316666666666666,0.36,370.15,8.33,423.15,0.4,0.0
12,4.316666666666666,0.4,371.15,8.33,423.15,0.4,0.0
12,4.333333333333333,0.04,298.9,8.33,423.15,0.4,0.0
12,4.333333333333333,0.08,301.4,8.33,423.15,0.4,0.0
12,4.333333333333333,0.12,305.4,8.33,423.15,0.4,0.0
12,4.333333333333333,0.16,327.15,8.33,423.15,0.4,0.0
12,4.333333333333333,0.2,348.4,8.33,423.15,0.4,0.0
12,4.333333333333333,0.24,358.15,8.33,423.15,0.4,0.0
12,4.333333333333333,0.28,367.4,8.33,423.15,0.4,0.0
12,4.333333333333333,0.32,372.4,8.33,423.15,0.4,0.0
12,4.333333333333333,0.36,370.4,8.33,423.15,0.4,0.0
12,4.333333333333333,0.4,371.65,8.33,423.15,0.4,0.0
12,4.35,0.04,298.9,8.33,423.15,0.4,0.0
12,4.35,0.08,301.4,8.33,423.15,0.4,0.0
12,4.35,0.12,305.15,8.33,423.15,0.4,0.0
12,4.35,0.16,327.4,8.33,423.15,0.4,0.0
12,4.35,0.2,348.65,8.33,423.15,0.4,0.0
12,4.35,0.24,358.15,8.33,423.15,0.4,0.0
12,4.35,0.28,367.65,8.33,423.15,0.4,0.0
12,4.35,0.32,372.4,8.33,423.15,0.4,0.0
12,4.35,0.36,370.4,8.33,423.15,0.4,0.0
12,4.35,0.4,371.15,8.33,423.15,0.4,0.0
12,4.366666666666666,0.04,299.15,8.33,423.15,0.4,0.0
12,4.366666666666666,0.08,302.15,8.33,423.15,0.4,0.0
12,4.366666666666666,0.12,305.9,8.33,423.15,0.4,0.0
12,4.366666666666666,0.16,327.9,8.33,423.15,0.4,0.0
12,4.366666666666666,0.2,349.15,8.33,423.15,0.4,0.0
12,4.366666666666666,0.24,358.15,8.33,423.15,0.4,0.0
12,4.366666666666666,0.28,367.65,8.33,423.15,0.4,0.0
12,4.366666666666666,0.32,371.65,8.33,423.15,0.4,0.0
12,4.366666666666666,0.36,369.9,8.33,423.15,0.4,0.0
12,4.366666666666666,0.4,371.15,8.33,423.15,0.4,0.0
12,4.383333333333334,0.04,298.65,8.33,423.15,0.4,0.0
12,4.383333333333334,0.08,301.9,8.33,423.15,0.4,0.0
12,4.383333333333334,0.12,306.15,8.33,423.15,0.4,0.0
12,4.383333333333334,0.16,327.9,8.33,423.15,0.4,0.0
12,4.383333333333334,0.2,349.15,8.33,423.15,0.4,0.0
12,4.383333333333334,0.24,358.15,8.33,423.15,0.4,0.0
12,4.383333333333334,0.28,367.65,8.33,423.15,0.4,0.0
12,4.383333333333334,0.32,372.4,8.33,423.15,0.4,0.0
12,4.383333333333334,0.36,370.65,8.33,423.15,0.4,0.0
12,4.383333333333334,0.4,371.15,8.33,423.15,0.4,0.0
12,4.4,0.04,298.9,8.33,423.15,0.4,0.0
12,4.4,0.08,302.4,8.33,423.15,0.4,0.0
12,4.4,0.12,306.15,8.33,423.15,0.4,0.0
12,4.4,0.16,327.65,8.33,423.15,0.4,0.0
12,4.4,0.2,348.65,8.33,423.15,0.4,0.0
12,4.4,0.24,358.15,8.33,423.15,0.4,0.0
12,4.4,0.28,367.15,8.33,423.15,0.4,0.0
12,4.4,0.32,372.4,8.33,423.15,0.4,0.0
12,4.4,0.36,370.4,8.33,423.15,0.4,0.0
12,4.4,0.4,371.4,8.33,423.15,0.4,0.0
12,4.416666666666667,0.04,298.9,8.33,423.15,0.4,0.0
12,4.416666666666667,0.08,302.15,8.33,423.15,0.4,0.0
12,4.416666666666667,0.12,306.15,8.33,423.15,0.4,0.0
12,4.416666666666667,0.16,328.4,8.33,423.15,0.4,0.0
12,4.416666666666667,0.2,348.9,8.33,423.15,0.4,0.0
12,4.416666666666667,0.24,358.15,8.33,423.15,0.4,0.0
12,4.416666666666667,0.28,367.4,8.33,423.15,0.4,0.0
12,4.416666666666667,0.32,372.4,8.33,423.15,0.4,0.0
12,4.416666666666667,0.36,370.15,8.33,423.15,0.4,0.0
12,4.416666666666667,0.4,371.15,8.33,423.15,0.4,0.0
12,4.433333333333334,0.04,299.15,8.33,423.15,0.4,0.0
12,4.433333333333334,0.08,301.65,8.33,423.15,0.4,0.0
12,4.433333333333334,0.12,305.4,8.33,423.15,0.4,0.0
12,4.433333333333334,0.16,328.65,8.33,423.15,0.4,0.0
12,4.433333333333334,0.2,349.4,8.33,423.15,0.4,0.0
12,4.433333333333334,0.24,357.65,8.33,423.15,0.4,0.0
12,4.433333333333334,0.28,367.9,8.33,423.15,0.4,0.0
12,4.433333333333334,0.32,372.15,8.33,423.15,0.4,0.0
12,4.433333333333334,0.36,370.4,8.33,423.15,0.4,0.0
12,4.433333333333334,0.4,371.4,8.33,423.15,0.4,0.0
12,4.45,0.04,298.9,8.33,423.15,0.4,0.0
12,4.45,0.08,302.4,8.33,423.15,0.4,0.0
12,4.45,0.12,306.4,8.33,423.15,0.4,0.0
12,4.45,0.16,328.65,8.33,423.15,0.4,0.0
12,4.45,0.2,349.4,8.33,423.15,0.4,0.0
12,4.45,0.24,357.65,8.33,423.15,0.4,0.0
12,4.45,0.28,367.65,8.33,423.15,0.4,0.0
12,4.45,0.32,372.4,8.33,423.15,0.4,0.0
12,4.45,0.36,369.9,8.33,423.15,0.4,0.0
12,4.45,0.4,370.9,8.33,423.15,0.4,0.0
12,4.466666666666667,0.04,298.9,8.33,423.15,0.4,0.0
12,4.466666666666667,0.08,302.4,8.33,423.15,0.4,0.0
12,4.466666666666667,0.12,306.4,8.33,423.15,0.4,0.0
12,4.466666666666667,0.16,329.15,8.33,423.15,0.4,0.0
12,4.466666666666667,0.2,349.4,8.33,423.15,0.4,0.0
12,4.466666666666667,0.24,358.15,8.33,423.15,0.4,0.0
12,4.466666666666667,0.28,367.65,8.33,423.15,0.4,0.0
12,4.466666666666667,0.32,372.4,8.33,423.15,0.4,0.0
12,4.466666666666667,0.36,370.65,8.33,423.15,0.4,0.0
12,4.466666666666667,0.4,371.15,8.33,423.15,0.4,0.0
12,4.483333333333333,0.04,298.9,8.33,423.15,0.4,0.0
12,4.483333333333333,0.08,302.4,8.33,423.15,0.4,0.0
12,4.483333333333333,0.12,306.4,8.33,423.15,0.4,0.0
12,4.483333333333333,0.16,328.9,8.33,423.15,0.4,0.0
12,4.483333333333333,0.2,349.4,8.33,423.15,0.4,0.0
12,4.483333333333333,0.24,357.65,8.33,423.15,0.4,0.0
12,4.483333333333333,0.28,367.4,8.33,423.15,0.4,0.0
12,4.483333333333333,0.32,371.9,8.33,423.15,0.4,0.0
12,4.483333333333333,0.36,370.15,8.33,423.15,0.4,0.0
12,4.483333333333333,0.4,370.9,8.33,423.15,0.4,0.0
12,4.5,0.04,298.65,8.33,423.15,0.4,0.0
12,4.5,0.08,302.15,8.33,423.15,0.4,0.0
12,4.5,0.12,306.9,8.33,423.15,0.4,0.0
12,4.5,0.16,329.4,8.33,423.15,0.4,0.0
12,4.5,0.2,348.9,8.33,423.15,0.4,0.0
12,4.5,0.24,357.4,8.33,423.15,0.4,0.0
12,4.5,0.28,367.65,8.33,423.15,0.4,0.0
12,4.5,0.32,372.15,8.33,423.15,0.4,0.0
12,4.5,0.36,370.4,8.33,423.15,0.4,0.0
12,4.5,0.4,371.15,8.33,423.15,0.4,0.0
12,4.516666666666667,0.04,298.9,8.33,423.15,0.4,0.0
12,4.516666666666667,0.08,302.15,8.33,423.15,0.4,0.0
12,4.516666666666667,0.12,306.4,8.33,423.15,0.4,0.0
12,4.516666666666667,0.16,329.4,8.33,423.15,0.4,0.0
12,4.516666666666667,0.2,349.4,8.33,423.15,0.4,0.0
12,4.516666666666667,0.24,357.65,8.33,423.15,0.4,0.0
12,4.516666666666667,0.28,367.65,8.33,423.15,0.4,0.0
12,4.516666666666667,0.32,372.4,8.33,423.15,0.4,0.0
12,4.516666666666667,0.36,370.4,8.33,423.15,0.4,0.0
12,4.516666666666667,0.4,370.9,8.33,423.15,0.4,0.0
12,4.533333333333333,0.04,298.65,8.33,423.15,0.4,0.0
12,4.533333333333333,0.08,302.65,8.33,423.15,0.4,0.0
12,4.533333333333333,0.12,306.9,8.33,423.15,0.4,0.0
12,4.533333333333333,0.16,329.4,8.33,423.15,0.4,0.0
12,4.533333333333333,0.2,349.15,8.33,423.15,0.4,0.0
12,4.533333333333333,0.24,357.9,8.33,423.15,0.4,0.0
12,4.533333333333333,0.28,366.9,8.33,423.15,0.4,0.0
12,4.533333333333333,0.32,372.65,8.33,423.15,0.4,0.0
12,4.533333333333333,0.36,370.4,8.33,423.15,0.4,0.0
12,4.533333333333333,0.4,370.9,8.33,423.15,0.4,0.0
12,4.55,0.04,298.4,8.33,423.15,0.4,0.0
12,4.55,0.08,301.9,8.33,423.15,0.4,0.0
12,4.55,0.12,307.15,8.33,423.15,0.4,0.0
12,4.55,0.16,329.65,8.33,423.15,0.4,0.0
12,4.55,0.2,349.4,8.33,423.15,0.4,0.0
12,4.55,0.24,357.9,8.33,423.15,0.4,0.0
12,4.55,0.28,366.9,8.33,423.15,0.4,0.0
12,4.55,0.32,372.4,8.33,423.15,0.4,0.0
12,4.55,0.36,369.4,8.33,423.15,0.4,0.0
12,4.55,0.4,371.15,8.33,423.15,0.4,0.0
12,4.566666666666666,0.04,299.15,8.33,423.15,0.4,0.0
12,4.566666666666666,0.08,302.15,8.33,423.15,0.4,0.0
12,4.566666666666666,0.12,306.9,8.33,423.15,0.4,0.0
12,4.566666666666666,0.16,329.65,8.33,423.15,0.4,0.0
12,4.566666666666666,0.2,349.4,8.33,423.15,0.4,0.0
12,4.566666666666666,0.24,357.65,8.33,423.15,0.4,0.0
12,4.566666666666666,0.28,367.4,8.33,423.15,0.4,0.0
12,4.566666666666666,0.32,371.9,8.33,423.15,0.4,0.0
12,4.566666666666666,0.36,370.15,8.33,423.15,0.4,0.0
12,4.566666666666666,0.4,371.15,8.33,423.15,0.4,0.0
12,4.583333333333333,0.04,298.9,8.33,423.15,0.4,0.0
12,4.583333333333333,0.08,302.15,8.33,423.15,0.4,0.0
12,4.583333333333333,0.12,307.15,8.33,423.15,0.4,0.0
12,4.583333333333333,0.16,329.65,8.33,423.15,0.4,0.0
12,4.583333333333333,0.2,349.4,8.33,423.15,0.4,0.0
12,4.583333333333333,0.24,357.9,8.33,423.15,0.4,0.0
12,4.583333333333333,0.28,366.4,8.33,423.15,0.4,0.0
12,4.583333333333333,0.32,371.9,8.33,423.15,0.4,0.0
12,4.583333333333333,0.36,370.4,8.33,423.15,0.4,0.0
12,4.583333333333333,0.4,371.4,8.33,423.15,0.4,0.0
12,4.6,0.04,298.9,8.33,423.15,0.4,0.0
12,4.6,0.08,302.65,8.33,423.15,0.4,0.0
12,4.6,0.12,307.65,8.33,423.15,0.4,0.0
12,4.6,0.16,330.65,8.33,423.15,0.4,0.0
12,4.6,0.2,349.4,8.33,423.15,0.4,0.0
12,4.6,0.24,357.15,8.33,423.15,0.4,0.0
12,4.6,0.28,367.15,8.33,423.15,0.4,0.0
12,4.6,0.32,371.9,8.33,423.15,0.4,0.0
12,4.6,0.36,370.15,8.33,423.15,0.4,0.0
12,4.6,0.4,370.65,8.33,423.15,0.4,0.0
12,4.616666666666666,0.04,298.15,8.33,423.15,0.4,0.0
12,4.616666666666666,0.08,302.9,8.33,423.15,0.4,0.0
12,4.616666666666666,0.12,307.15,8.33,423.15,0.4,0.0
12,4.616666666666666,0.16,330.4,8.33,423.15,0.4,0.0
12,4.616666666666666,0.2,350.15,8.33,423.15,0.4,0.0
12,4.616666666666666,0.24,358.15,8.33,423.15,0.4,0.0
12,4.616666666666666,0.28,367.4,8.33,423.15,0.4,0.0
12,4.616666666666666,0.32,371.4,8.33,423.15,0.4,0.0
12,4.616666666666666,0.36,370.15,8.33,423.15,0.4,0.0
12,4.616666666666666,0.4,370.65,8.33,423.15,0.4,0.0
12,4.633333333333334,0.04,298.9,8.33,423.15,0.4,0.0
12,4.633333333333334,0.08,303.15,8.33,423.15,0.4,0.0
12,4.633333333333334,0.12,307.65,8.33,423.15,0.4,0.0
12,4.633333333333334,0.16,330.65,8.33,423.15,0.4,0.0
12,4.633333333333334,0.2,350.15,8.33,423.15,0.4,0.0
12,4.633333333333334,0.24,357.9,8.33,423.15,0.4,0.0
12,4.633333333333334,0.28,367.4,8.33,423.15,0.4,0.0
12,4.633333333333334,0.32,372.15,8.33,423.15,0.4,0.0
12,4.633333333333334,0.36,370.15,8.33,423.15,0.4,0.0
12,4.633333333333334,0.4,371.15,8.33,423.15,0.4,0.0
12,4.65,0.04,299.15,8.33,423.15,0.4,0.0
12,4.65,0.08,302.65,8.33,423.15,0.4,0.0
12,4.65,0.12,307.65,8.33,423.15,0.4,0.0
12,4.65,0.16,330.9,8.33,423.15,0.4,0.0
12,4.65,0.2,349.65,8.33,423.15,0.4,0.0
12,4.65,0.24,357.65,8.33,423.15,0.4,0.0
12,4.65,0.28,366.9,8.33,423.15,0.4,0.0
12,4.65,0.32,371.9,8.33,423.15,0.4,0.0
12,4.65,0.36,370.15,8.33,423.15,0.4,0.0
12,4.65,0.4,371.4,8.33,423.15,0.4,0.0
12,4.666666666666667,0.04,299.15,8.33,423.15,0.4,0.0
12,4.666666666666667,0.08,302.4,8.33,423.15,0.4,0.0
12,4.666666666666667,0.12,307.65,8.33,423.15,0.4,0.0
12,4.666666666666667,0.16,330.9,8.33,423.15,0.4,0.0
12,4.666666666666667,0.2,349.9,8.33,423.15,0.4,0.0
12,4.666666666666667,0.24,357.9,8.33,423.15,0.4,0.0
12,4.666666666666667,0.28,366.65,8.33,423.15,0.4,0.0
12,4.666666666666667,0.32,371.65,8.33,423.15,0.4,0.0
12,4.666666666666667,0.36,369.9,8.33,423.15,0.4,0.0
12,4.666666666666667,0.4,370.9,8.33,423.15,0.4,0.0
12,4.683333333333334,0.04,298.9,8.33,423.15,0.4,0.0
12,4.683333333333334,0.08,302.9,8.33,423.15,0.4,0.0
12,4.683333333333334,0.12,308.15,8.33,423.15,0.4,0.0
12,4.683333333333334,0.16,330.65,8.33,423.15,0.4,0.0
12,4.683333333333334,0.2,349.65,8.33,423.15,0.4,0.0
12,4.683333333333334,0.24,357.9,8.33,423.15,0.4,0.0
12,4.683333333333334,0.28,366.9,8.33,423.15,0.4,0.0
12,4.683333333333334,0.32,371.9,8.33,423.15,0.4,0.0
12,4.683333333333334,0.36,370.15,8.33,423.15,0.4,0.0
12,4.683333333333334,0.4,370.9,8.33,423.15,0.4,0.0
12,4.7,0.04,299.15,8.33,423.15,0.4,0.0
12,4.7,0.08,303.15,8.33,423.15,0.4,0.0
12,4.7,0.12,307.9,8.33,423.15,0.4,0.0
12,4.7,0.16,331.15,8.33,423.15,0.4,0.0
12,4.7,0.2,350.15,8.33,423.15,0.4,0.0
12,4.7,0.24,357.9,8.33,423.15,0.4,0.0
12,4.7,0.28,367.4,8.33,423.15,0.4,0.0
12,4.7,0.32,371.9,8.33,423.15,0.4,0.0
12,4.7,0.36,370.15,8.33,423.15,0.4,0.0
12,4.7,0.4,370.9,8.33,423.15,0.4,0.0
12,4.716666666666667,0.04,298.9,8.33,423.15,0.4,0.0
12,4.716666666666667,0.08,303.4,8.33,423.15,0.4,0.0
12,4.716666666666667,0.12,308.4,8.33,423.15,0.4,0.0
12,4.716666666666667,0.16,331.65,8.33,423.15,0.4,0.0
12,4.716666666666667,0.2,350.15,8.33,423.15,0.4,0.0
12,4.716666666666667,0.24,357.9,8.33,423.15,0.4,0.0
12,4.716666666666667,0.28,367.4,8.33,423.15,0.4,0.0
12,4.716666666666667,0.32,371.9,8.33,423.15,0.4,0.0
12,4.716666666666667,0.36,370.15,8.33,423.15,0.4,0.0
12,4.716666666666667,0.4,371.15,8.33,423.15,0.4,0.0
12,4.733333333333333,0.04,299.15,8.33,423.15,0.4,0.0
12,4.733333333333333,0.08,303.15,8.33,423.15,0.4,0.0
12,4.733333333333333,0.12,308.65,8.33,423.15,0.4,0.0
12,4.733333333333333,0.16,331.65,8.33,423.15,0.4,0.0
12,4.733333333333333,0.2,349.9,8.33,423.15,0.4,0.0
12,4.733333333333333,0.24,357.9,8.33,423.15,0.4,0.0
12,4.733333333333333,0.28,366.9,8.33,423.15,0.4,0.0
12,4.733333333333333,0.32,371.9,8.33,423.15,0.4,0.0
12,4.733333333333333,0.36,369.65,8.33,423.15,0.4,0.0
12,4.733333333333333,0.4,371.4,8.33,423.15,0.4,0.0
12,4.75,0.04,299.4,8.33,423.15,0.4,0.0
12,4.75,0.08,303.15,8.33,423.15,0.4,0.0
12,4.75,0.12,308.65,8.33,423.15,0.4,0.0
12,4.75,0.16,331.9,8.33,423.15,0.4,0.0
12,4.75,0.2,350.15,8.33,423.15,0.4,0.0
12,4.75,0.24,357.9,8.33,423.15,0.4,0.0
12,4.75,0.28,367.4,8.33,423.15,0.4,0.0
12,4.75,0.32,371.4,8.33,423.15,0.4,0.0
12,4.75,0.36,369.65,8.33,423.15,0.4,0.0
12,4.75,0.4,371.4,8.33,423.15,0.4,0.0
12,4.766666666666667,0.04,299.4,8.33,423.15,0.4,0.0
12,4.766666666666667,0.08,303.4,8.33,423.15,0.4,0.0
12,4.766666666666667,0.12,308.65,8.33,423.15,0.4,0.0
12,4.766666666666667,0.16,331.9,8.33,423.15,0.4,0.0
12,4.766666666666667,0.2,350.4,8.33,423.15,0.4,0.0
12,4.766666666666667,0.24,358.15,8.33,423.15,0.4,0.0
12,4.766666666666667,0.28,366.4,8.33,423.15,0.4,0.0
12,4.766666666666667,0.32,371.9,8.33,423.15,0.4,0.0
12,4.766666666666667,0.36,369.4,8.33,423.15,0.4,0.0
12,4.766666666666667,0.4,371.15,8.33,423.15,0.4,0.0
12,4.783333333333333,0.04,298.9,8.33,423.15,0.4,0.0
12,4.783333333333333,0.08,303.4,8.33,423.15,0.4,0.0
12,4.783333333333333,0.12,308.15,8.33,423.15,0.4,0.0
12,4.783333333333333,0.16,332.15,8.33,423.15,0.4,0.0
12,4.783333333333333,0.2,350.4,8.33,423.15,0.4,0.0
12,4.783333333333333,0.24,357.4,8.33,423.15,0.4,0.0
12,4.783333333333333,0.28,367.15,8.33,423.15,0.4,0.0
12,4.783333333333333,0.32,371.9,8.33,423.15,0.4,0.0
12,4.783333333333333,0.36,369.65,8.33,423.15,0.4,0.0
12,4.783333333333333,0.4,371.15,8.33,423.15,0.4,0.0
12,4.8,0.04,298.9,8.33,423.15,0.4,0.0
12,4.8,0.08,303.4,8.33,423.15,0.4,0.0
12,4.8,0.12,308.4,8.33,423.15,0.4,0.0
12,4.8,0.16,332.15,8.33,423.15,0.4,0.0
12,4.8,0.2,350.4,8.33,423.15,0.4,0.0
12,4.8,0.24,357.9,8.33,423.15,0.4,0.0
12,4.8,0.28,367.15,8.33,423.15,0.4,0.0
12,4.8,0.32,372.15,8.33,423.15,0.4,0.0
12,4.8,0.36,369.4,8.33,423.15,0.4,0.0
12,4.8,0.4,371.15,8.33,423.15,0.4,0.0
12,4.816666666666666,0.04,299.4,8.33,423.15,0.4,0.0
12,4.816666666666666,0.08,303.4,8.33,423.15,0.4,0.0
12,4.816666666666666,0.12,308.9,8.33,423.15,0.4,0.0
12,4.816666666666666,0.16,332.65,8.33,423.15,0.4,0.0
12,4.816666666666666,0.2,350.4,8.33,423.15,0.4,0.0
12,4.816666666666666,0.24,357.65,8.33,423.15,0.4,0.0
12,4.816666666666666,0.28,367.15,8.33,423.15,0.4,0.0
12,4.816666666666666,0.32,371.9,8.33,423.15,0.4,0.0
12,4.816666666666666,0.36,369.9,8.33,423.15,0.4,0.0
12,4.816666666666666,0.4,371.15,8.33,423.15,0.4,0.0
12,4.833333333333333,0.04,298.9,8.33,423.15,0.4,0.0
12,4.833333333333333,0.08,303.4,8.33,423.15,0.4,0.0
12,4.833333333333333,0.12,308.65,8.33,423.15,0.4,0.0
12,4.833333333333333,0.16,332.4,8.33,423.15,0.4,0.0
12,4.833333333333333,0.2,350.65,8.33,423.15,0.4,0.0
12,4.833333333333333,0.24,357.9,8.33,423.15,0.4,0.0
12,4.833333333333333,0.28,367.15,8.33,423.15,0.4,0.0
12,4.833333333333333,0.32,371.9,8.33,423.15,0.4,0.0
12,4.833333333333333,0.36,369.65,8.33,423.15,0.4,0.0
12,4.833333333333333,0.4,370.9,8.33,423.15,0.4,0.0
12,4.85,0.04,299.4,8.33,423.15,0.4,0.0
12,4.85,0.08,303.65,8.33,423.15,0.4,0.0
12,4.85,0.12,309.4,8.33,423.15,0.4,0.0
12,4.85,0.16,333.15,8.33,423.15,0.4,0.0
12,4.85,0.2,350.15,8.33,423.15,0.4,0.0
12,4.85,0.24,357.9,8.33,423.15,0.4,0.0
12,4.85,0.28,366.9,8.33,423.15,0.4,0.0
12,4.85,0.32,371.9,8.33,423.15,0.4,0.0
12,4.85,0.36,369.4,8.33,423.15,0.4,0.0
12,4.85,0.4,371.15,8.33,423.15,0.4,0.0
12,4.866666666666666,0.04,299.15,8.33,423.15,0.4,0.0
12,4.866666666666666,0.08,303.4,8.33,423.15,0.4,0.0
12,4.866666666666666,0.12,308.65,8.33,423.15,0.4,0.0
12,4.866666666666666,0.16,332.9,8.33,423.15,0.4,0.0
12,4.866666666666666,0.2,350.4,8.33,423.15,0.4,0.0
12,4.866666666666666,0.24,357.65,8.33,423.15,0.4,0.0
12,4.866666666666666,0.28,367.15,8.33,423.15,0.4,0.0
12,4.866666666666666,0.32,371.15,8.33,423.15,0.4,0.0
12,4.866666666666666,0.36,369.65,8.33,423.15,0.4,0.0
12,4.866666666666666,0.4,371.15,8.33,423.15,0.4,0.0
12,4.883333333333334,0.04,298.9,8.33,423.15,0.4,0.0
12,4.883333333333334,0.08,303.65,8.33,423.15,0.4,0.0
12,4.883333333333334,0.12,309.4,8.33,423.15,0.4,0.0
12,4.883333333333334,0.16,333.4,8.33,423.15,0.4,0.0
12,4.883333333333334,0.2,349.9,8.33,423.15,0.4,0.0
12,4.883333333333334,0.24,357.65,8.33,423.15,0.4,0.0
12,4.883333333333334,0.28,367.15,8.33,423.15,0.4,0.0
12,4.883333333333334,0.32,371.65,8.33,423.15,0.4,0.0
12,4.883333333333334,0.36,369.15,8.33,423.15,0.4,0.0
12,4.883333333333334,0.4,370.65,8.33,423.15,0.4,0.0
12,4.9,0.04,299.4,8.33,423.15,0.4,0.0
12,4.9,0.08,303.9,8.33,423.15,0.4,0.0
12,4.9,0.12,309.4,8.33,423.15,0.4,0.0
12,4.9,0.16,333.4,8.33,423.15,0.4,0.0
12,4.9,0.2,350.4,8.33,423.15,0.4,0.0
12,4.9,0.24,357.4,8.33,423.15,0.4,0.0
12,4.9,0.28,367.15,8.33,423.15,0.4,0.0
12,4.9,0.32,371.65,8.33,423.15,0.4,0.0
12,4.9,0.36,369.9,8.33,423.15,0.4,0.0
12,4.9,0.4,370.65,8.33,423.15,0.4,0.0
12,4.916666666666667,0.04,299.15,8.33,423.15,0.4,0.0
12,4.916666666666667,0.08,304.15,8.33,423.15,0.4,0.0
12,4.916666666666667,0.12,309.4,8.33,423.15,0.4,0.0
12,4.916666666666667,0.16,332.9,8.33,423.15,0.4,0.0
12,4.916666666666667,0.2,350.65,8.33,423.15,0.4,0.0
12,4.916666666666667,0.24,357.4,8.33,423.15,0.4,0.0
12,4.916666666666667,0.28,367.4,8.33,423.15,0.4,0.0
12,4.916666666666667,0.32,371.65,8.33,423.15,0.4,0.0
12,4.916666666666667,0.36,369.9,8.33,423.15,0.4,0.0
12,4.916666666666667,0.4,370.9,8.33,423.15,0.4,0.0
12,4.933333333333334,0.04,299.4,8.33,423.15,0.4,0.0
12,4.933333333333334,0.08,303.65,8.33,423.15,0.4,0.0
12,4.933333333333334,0.12,309.4,8.33,423.15,0.4,0.0
12,4.933333333333334,0.16,333.4,8.33,423.15,0.4,0.0
12,4.933333333333334,0.2,350.4,8.33,423.15,0.4,0.0
12,4.933333333333334,0.24,357.15,8.33,423.15,0.4,0.0
12,4.933333333333334,0.28,367.15,8.33,423.15,0.4,0.0
12,4.933333333333334,0.32,371.65,8.33,423.15,0.4,0.0
12,4.933333333333334,0.36,369.65,8.33,423.15,0.4,0.0
12,4.933333333333334,0.4,370.9,8.33,423.15,0.4,0.0
12,4.95,0.04,299.65,8.33,423.15,0.4,0.0
12,4.95,0.08,304.15,8.33,423.15,0.4,0.0
12,4.95,0.12,309.65,8.33,423.15,0.4,0.0
12,4.95,0.16,333.15,8.33,423.15,0.4,0.0
12,4.95,0.2,350.4,8.33,423.15,0.4,0.0
12,4.95,0.24,357.65,8.33,423.15,0.4,0.0
12,4.95,0.28,366.65,8.33,423.15,0.4,0.0
12,4.95,0.32,371.9,8.33,423.15,0.4,0.0
12,4.95,0.36,369.65,8.33,423.15,0.4,0.0
12,4.95,0.4,370.9,8.33,423.15,0.4,0.0
12,4.966666666666667,0.04,299.4,8.33,423.15,0.4,0.0
12,4.966666666666667,0.08,303.9,8.33,423.15,0.4,0.0
12,4.966666666666667,0.12,310.15,8.33,423.15,0.4,0.0
12,4.966666666666667,0.16,333.9,8.33,423.15,0.4,0.0
12,4.966666666666667,0.2,350.4,8.33,423.15,0.4,0.0
12,4.966666666666667,0.24,357.65,8.33,423.15,0.4,0.0
12,4.966666666666667,0.28,366.65,8.33,423.15,0.4,0.0
12,4.966666666666667,0.32,371.65,8.33,423.15,0.4,0.0
12,4.966666666666667,0.36,369.65,8.33,423.15,0.4,0.0
12,4.966666666666667,0.4,370.65,8.33,423.15,0.4,0.0
12,4.983333333333333,0.04,299.65,8.33,423.15,0.4,0.0
12,4.983333333333333,0.08,303.9,8.33,423.15,0.4,0.0
12,4.983333333333333,0.12,309.9,8.33,423.15,0.4,0.0
12,4.983333333333333,0.16,334.15,8.33,423.15,0.4,0.0
12,4.983333333333333,0.2,350.65,8.33,423.15,0.4,0.0
12,4.983333333333333,0.24,357.15,8.33,423.15,0.4,0.0
12,4.983333333333333,0.28,366.4,8.33,423.15,0.4,0.0
12,4.983333333333333,0.32,371.4,8.33,423.15,0.4,0.0
12,4.983333333333333,0.36,369.65,8.33,423.15,0.4,0.0
12,4.983333333333333,0.4,370.9,8.33,423.15,0.4,0.0
